,CustomerID,AgeCategory,Gender,Office_U,Office_W,SessionID,IPID,TIMESTAMP,VHOST,URL_FILE,PAGE_NAME,REF_URL_category,page_load_error,page_action_detail,tip,service_detail,xps_info,page_action_detail_EN,service_detail_EN,tip_EN
255,2215616,30-39,M,280,287,45793751,2315042,2016-01-20 10:20:27.447000000,digid.werk.nl,/werk_nl/werknemer/eintake/inschrijven,inschrijven,,0,,,,,,,
256,2108483,30-39,V,305,274,46157483,2492541,2016-01-21 12:14:18.073000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
257,1985789,50-65,M,247,239,35810509,616904,2015-11-24 14:18:35.100000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
258,1985789,50-65,M,247,239,11717382,616904,2015-09-30 13:14:53.997000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
259,1985789,50-65,M,247,239,35581638,616904,2015-11-24 11:24:24.917000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
260,2105521,50-65,M,269,269,40354157,569258,2016-01-06 10:54:49.933000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
261,2057162,50-65,M,296,247,28434762,777533,2015-10-28 10:12:03.100000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
262,1985789,50-65,M,247,239,39080076,616904,2015-12-29 11:52:48.947000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
263,2057162,50-65,M,296,247,28434762,777533,2015-10-28 10:12:10.710000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
264,1985789,50-65,M,247,239,35810509,616904,2015-11-24 14:24:18.197000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
265,1985789,50-65,M,247,239,1620470,616904,2015-09-01 16:38:26.037000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
266,2057122,30-39,V,305,307,13850567,552328,2015-09-06 13:57:51.387000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
267,2057122,30-39,V,305,307,13850567,552328,2015-09-06 13:58:54.397000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
268,1228689,50-65,V,296,301,17510741,557600,2015-07-16 10:05:13.497000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
269,1791639,40-49,M,330,330,30512153,661667,2015-10-16 10:44:06.093000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
270,1228689,50-65,V,296,301,11549793,557600,2015-07-13 09:07:15.137000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
271,1677553,50-65,V,296,291,51667387,585342,2016-02-17 12:01:13.373000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
272,1228689,50-65,V,296,301,7795389,557600,2015-07-18 18:56:31.990000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
273,1709390,40-49,V,327,321,44680575,135306,2016-01-14 21:19:34.710000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
274,160516,50-65,M,238,239,43701910,684979,2016-01-11 11:52:01.207000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
275,2058302,50-65,V,296,301,17773370,593351,2015-09-01 13:06:33.897000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
276,1373430,40-49,M,280,283,536966,678847,2015-09-15 15:17:40.453000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
277,1882053,18-29,V,296,301,48865672,562341,2016-02-09 10:32:50.170000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
278,2131428,40-49,M,247,238,6818651,669046,2015-11-05 12:31:33.113000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
279,2094291,50-65,M,257,257,34850297,704910,2015-11-25 18:54:41.650000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
280,2131428,40-49,M,247,238,25310944,669046,2015-11-06 10:57:31.340000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
281,1373430,40-49,M,280,283,536966,678847,2015-09-15 15:19:13.157000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
282,1373430,40-49,M,280,283,11326668,678847,2015-10-28 09:21:22.807000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
283,2094291,50-65,M,257,257,34850297,704910,2015-11-25 18:41:17.857000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
284,2075380,50-65,M,257,261,29673862,619031,2015-10-27 12:54:35.847000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
285,1462533,50-65,M,280,283,21210367,594349,2015-09-16 16:06:59.920000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
286,1462533,50-65,M,280,283,7699476,594349,2015-10-14 10:04:02.100000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
287,2100597,50-65,V,230,327,37500100,538758,2015-12-09 09:44:45.647000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
288,2075380,50-65,M,257,261,29673862,619031,2015-10-27 12:53:40.370000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
289,2091145,18-29,M,327,321,37708426,607240,2015-12-10 16:10:50.283000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
290,1462533,50-65,M,280,283,49514529,594349,2016-02-08 10:34:34.727000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
291,2091145,18-29,M,327,321,38318730,607240,2015-12-11 00:30:34.150000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
292,2091145,18-29,M,327,321,37708426,607240,2015-12-10 15:42:57.260000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
293,1373430,40-49,M,280,283,21142346,678847,2015-07-11 14:03:57.840000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
294,2041375,30-39,V,313,313,35028766,671652,2015-11-23 12:36:04.457000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
295,1373430,40-49,M,280,283,16744997,678847,2015-10-21 12:14:25.310000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
296,1373430,40-49,M,280,283,40333328,678847,2015-12-28 20:16:12.407000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
297,1662499,50-65,M,327,327,25154023,517199,2015-10-23 15:30:44.067000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
298,2094291,50-65,M,257,257,34850297,704910,2015-11-25 18:40:09.627000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
299,1373430,40-49,M,280,283,52780986,678847,2016-02-23 11:15:41.107000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
300,1373430,40-49,M,280,283,21142346,678847,2015-07-11 14:01:30.637000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
301,2071869,30-39,V,280,280,13190250,554819,2015-10-06 19:09:10.810000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
302,2025100,30-39,V,327,327,16509773,668728,2015-09-22 14:35:26.560000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
303,2129954,50-65,M,296,291,32383176,136510,2015-11-11 09:53:40.740000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
304,2129954,50-65,M,296,291,32784913,136510,2015-11-09 08:31:48.390000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
305,2129954,50-65,M,296,291,32383176,136510,2015-11-11 09:54:51.030000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
306,1468105,40-49,V,327,327,42145063,536587,2016-01-06 21:51:02.057000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
307,2129954,50-65,M,296,291,35662885,136510,2015-11-27 09:34:35.073000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
308,2006754,50-65,M,296,291,42887391,709238,2016-01-06 14:56:31.963000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
309,231384,40-49,M,230,230,36912472,674499,2015-11-29 12:34:29.927000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
310,2006754,50-65,M,296,291,41991264,709238,2016-01-08 13:24:59.943000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
311,1691423,50-65,M,327,327,23412716,669419,2015-07-29 12:04:27.103000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
312,2006754,50-65,M,296,291,42409372,709238,2015-12-21 15:46:37.533000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
313,2006754,50-65,M,296,291,42409372,709238,2015-12-21 15:26:03.390000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
314,2006754,50-65,M,296,291,42409372,709238,2015-12-21 15:24:09.883000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
315,1691423,50-65,M,327,327,15405826,669419,2015-07-15 13:06:34.847000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
316,2006754,50-65,M,296,291,50779584,709238,2016-02-03 21:11:05.460000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
317,2006754,50-65,M,296,291,41991264,709238,2016-01-08 13:33:56.820000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
318,2096710,50-65,V,313,316,26268813,407345,2015-10-12 11:51:51.043000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
319,2025100,30-39,V,327,327,16509773,668728,2015-09-22 14:38:21.960000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
320,2108483,30-39,V,305,274,45982132,2492541,2016-01-19 16:51:29.377000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
321,1440514,30-39,V,327,327,83331,1940293,2015-11-06 22:47:02.140000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
322,2141557,50-65,M,247,247,8124460,1726423,2015-10-30 11:44:34.160000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
323,2107207,50-65,V,230,237,7248927,1585632,2015-10-29 14:14:14.087000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
324,2141557,50-65,M,247,247,8124460,1726423,2015-10-30 12:49:27.193000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,1,,,,,,,
325,2203599,50-65,V,230,233,24194100,1021690,2015-11-04 13:53:04.850000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
326,2057284,40-49,V,327,327,1112171,1750098,2015-07-29 12:19:10.193000000,digid.werk.nl,/werk_nl/werknemer/eintake/inschrijven,inschrijven,,0,,,,,,,
327,1836247,50-65,V,305,308,37453983,1041361,2015-12-07 23:33:14.790000000,digid.werk.nl,/werk_nl/werknemer/eintake/inschrijven,inschrijven,,0,,,,,,,
328,2107207,50-65,V,230,237,7248927,1585632,2015-10-29 14:14:34.207000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
329,2098998,18-29,V,327,327,28191178,1109773,2015-10-06 21:44:07.953000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
330,2084364,50-65,M,280,280,1160584,213422,2015-08-24 20:16:05.810000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
331,2084364,50-65,M,280,280,13317956,213422,2015-08-27 20:14:35.657000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
332,691297,30-39,V,327,327,19752091,1199970,2015-08-21 11:04:15.107000000,digid.werk.nl,/portal/page/portal/werk_nl/werknemer/eintake/inschrijven,inschrijven,,0,,,,,,,
333,2044635,30-39,V,247,301,13418447,1511118,2015-07-12 17:03:14.957000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
334,1626445,50-65,M,330,330,29449940,1268110,2015-10-20 20:03:01.203000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
335,2017926,40-49,V,305,305,15751521,1288491,2015-07-04 10:41:40.083000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
336,2217282,18-29,M,269,269,50325955,2194973,2016-01-31 20:55:05.600000000,www.werk.nl,/portal/page/portal/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
337,2177003,50-65,V,269,269,37976510,2232900,2015-12-09 10:25:59.437000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
338,2039415,50-65,V,296,301,4827758,1544032,2015-08-06 11:04:55.233000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
339,1755324,50-65,M,296,291,380370,1555221,2015-07-28 11:36:04.263000000,digid.werk.nl,/portal/page/portal/werk_nl/werknemer/eintake/inschrijven,inschrijven,,0,,,,,,,
340,1719763,18-29,V,296,301,9162344,1501057,2015-08-06 09:25:52.433000000,digid.werk.nl,/werk_nl/werknemer/eintake/inschrijven,inschrijven,,0,,,,,,,
341,2203599,50-65,V,230,233,36969477,1021690,2015-11-29 13:48:21.123000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
342,646027,30-39,V,247,238,49776399,465519,2016-01-30 11:30:49.740000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
343,2015516,40-49,M,230,237,38990740,764156,2016-01-04 14:02:41.347000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
344,2015516,40-49,M,230,237,19390991,764156,2015-08-27 12:31:08.780000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
345,2015516,40-49,M,230,237,24431093,764156,2015-09-10 12:52:58.253000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
346,2015516,40-49,M,230,237,39351660,764156,2015-12-29 21:27:27.413000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
347,2015516,40-49,M,230,237,41778358,764156,2015-12-15 16:03:42.140000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
348,2042991,18-29,V,280,284,35485709,467852,2015-11-23 16:57:35.023000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
349,2015516,40-49,M,230,237,39351660,764156,2015-12-29 21:27:02.343000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
350,2015516,40-49,M,230,237,40602002,764156,2015-12-21 12:05:05.707000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
351,2015516,40-49,M,230,237,6273177,764156,2015-10-28 19:21:40.653000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
352,2015516,40-49,M,230,237,2254836,764156,2015-11-08 21:48:30.757000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
353,2015516,40-49,M,230,237,37556320,764156,2015-12-07 21:01:23.087000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
354,522563,40-49,M,305,308,49791296,462611,2016-02-02 12:08:30.977000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
355,1985789,50-65,M,247,239,39080076,616904,2015-12-29 12:02:28.493000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
356,1985789,50-65,M,247,239,39080076,616904,2015-12-29 12:02:36.527000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
357,2015516,40-49,M,230,237,18412514,764156,2015-08-11 23:16:43.160000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
358,2015516,40-49,M,230,237,41778358,764156,2015-12-15 15:51:41.697000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
359,2015516,40-49,M,230,237,34947211,764156,2015-11-23 19:29:51.897000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
360,2109957,40-49,V,280,280,50347102,569349,2016-02-01 15:16:55.993000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
361,1108295,50-65,M,247,247,44087727,694496,2016-01-15 10:03:14.230000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
362,2189450,18-29,V,271,273,54516198,386571,2016-02-28 12:07:21.293000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
363,1373430,40-49,M,280,283,40786085,678847,2015-12-15 16:29:50.367000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
364,553535,30-39,V,280,285,44430662,607787,2016-01-11 12:30:31.510000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
365,2129954,50-65,M,296,291,38964273,136510,2016-01-05 12:12:35.577000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
366,553535,30-39,V,280,285,42636607,607787,2015-12-14 22:24:49.107000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
367,1373430,40-49,M,280,283,536966,678847,2015-09-15 15:13:22.307000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
368,887157,40-49,V,280,280,1897338,715070,2015-10-08 12:19:14.113000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
369,1373430,40-49,M,280,283,29875524,678847,2015-09-22 16:22:24.467000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
370,887157,40-49,V,280,280,1897338,715070,2015-10-08 12:11:16.560000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
371,1373430,40-49,M,280,283,29875524,678847,2015-09-22 16:25:23.903000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
372,1373430,40-49,M,280,283,41021415,678847,2016-01-02 14:28:35.677000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
373,1108295,50-65,M,247,247,34372112,694496,2015-11-21 13:15:52.967000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
374,2070172,40-49,V,313,318,42858674,538825,2016-01-03 21:44:45.753000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
375,2082795,18-29,M,271,271,18479723,412150,2015-10-07 16:03:02.653000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
376,2110886,50-65,V,330,330,37368146,716199,2015-12-03 09:55:32.910000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
